code,name,:LABEL
E01003894,Richmond upon Thames 009C,LSOA
E01003895,Richmond upon Thames 009D,LSOA
E01003896,Richmond upon Thames 014C,LSOA
E01003897,Richmond upon Thames 014D,LSOA
E01003898,Richmond upon Thames 015A,LSOA
E01003899,Richmond upon Thames 015B,LSOA
E01003900,Richmond upon Thames 015C,LSOA
E01003901,Richmond upon Thames 015D,LSOA
E01003902,Richmond upon Thames 015E,LSOA
E01003903,Richmond upon Thames 015F,LSOA
E01003904,Richmond upon Thames 015G,LSOA
E01003905,Richmond upon Thames 010A,LSOA
E01003906,Richmond upon Thames 010B,LSOA
E01003907,Richmond upon Thames 010C,LSOA
E01003908,Richmond upon Thames 010D,LSOA
E01003909,Richmond upon Thames 010E,LSOA
E01003910,Richmond upon Thames 011D,LSOA
E01003911,Southwark 020A,LSOA
E01003912,Southwark 019A,LSOA
E01003913,Southwark 024A,LSOA
E01003914,Southwark 024B,LSOA
E01003915,Southwark 024C,LSOA
E01003916,Southwark 020B,LSOA
E01003917,Southwark 020C,LSOA
E01003918,Southwark 020D,LSOA
E01003919,Southwark 021A,LSOA
E01003920,Southwark 021B,LSOA
E01003921,Southwark 021C,LSOA
E01003922,Southwark 021D,LSOA
E01003923,Southwark 017A,LSOA
E01003924,Southwark 021E,LSOA
E01003925,Southwark 020E,LSOA
E01003926,Southwark 021F,LSOA
E01003929,Southwark 002B,LSOA
E01003930,Southwark 034A,LSOA
E01003932,Southwark 034B,LSOA
E01003933,Southwark 034C,LSOA
E01003934,Southwark 002C,LSOA
E01003935,Southwark 002D,LSOA
E01003936,Southwark 009A,LSOA
E01003937,Southwark 009B,LSOA
E01003938,Southwark 006A,LSOA
E01003939,Southwark 002E,LSOA
E01003940,Southwark 006B,LSOA
E01003941,Southwark 006C,LSOA
E01003942,Southwark 006D,LSOA
E01003943,Southwark 009C,LSOA
E01003945,Southwark 033A,LSOA
E01003946,Southwark 033B,LSOA
E01003947,Southwark 033C,LSOA
E01003948,Southwark 033D,LSOA
E01003949,Southwark 032A,LSOA
E01003950,Southwark 032B,LSOA
E01003951,Southwark 033E,LSOA
E01003952,Southwark 030A,LSOA
E01003953,Southwark 028A,LSOA
E01003954,Southwark 030B,LSOA
E01003955,Southwark 028B,LSOA
E01003956,Southwark 030C,LSOA
E01003957,Southwark 032C,LSOA
E01003958,Southwark 032D,LSOA
E01003960,Southwark 012A,LSOA
E01003961,Southwark 012B,LSOA
E01003963,Southwark 016A,LSOA
E01003966,Southwark 015B,LSOA
E01003969,Southwark 017B,LSOA
E01003971,Southwark 015D,LSOA
E01003972,Southwark 016D,LSOA
E01003973,Southwark 016E,LSOA
E01003975,Southwark 004A,LSOA
E01003976,Southwark 036D,LSOA
E01003977,Southwark 010A,LSOA
E01003979,Southwark 006E,LSOA
E01003980,Southwark 013A,LSOA
E01003981,Southwark 006F,LSOA
E01003983,Southwark 018A,LSOA
E01003984,Southwark 023A,LSOA
E01003986,Southwark 011A,LSOA
E01003987,Southwark 011B,LSOA
E01003988,Southwark 018B,LSOA
E01003989,Southwark 018C,LSOA
E01003990,Southwark 018D,LSOA
E01003991,Southwark 017C,LSOA
E01003992,Southwark 014A,LSOA
E01003993,Southwark 017D,LSOA
E01003994,Southwark 012E,LSOA
E01003995,Southwark 014B,LSOA
E01003997,Southwark 017E,LSOA
E01003998,Southwark 014D,LSOA
E01003999,Southwark 014E,LSOA
E01004000,Southwark 026A,LSOA
E01004001,Southwark 026B,LSOA
E01004002,Southwark 029A,LSOA
E01004003,Southwark 023B,LSOA
E01004004,Southwark 023C,LSOA
E01004005,Southwark 023D,LSOA
E01004006,Southwark 023E,LSOA
E01004007,Southwark 018E,LSOA
E01004008,Southwark 022B,LSOA
E01004010,Southwark 022D,LSOA
E01004011,Southwark 019B,LSOA
E01004012,Southwark 019C,LSOA
E01004013,Southwark 019D,LSOA
E01004014,Southwark 019E,LSOA
E01004015,Southwark 028C,LSOA
E01004016,Southwark 029B,LSOA
E01004017,Southwark 029C,LSOA
E01004018,Southwark 032E,LSOA
E01004019,Southwark 026C,LSOA
E01004020,Southwark 029D,LSOA
E01004021,Southwark 028D,LSOA
E01004023,Southwark 004D,LSOA
E01004024,Southwark 011C,LSOA
E01004028,Southwark 004E,LSOA
E01004029,Southwark 001A,LSOA
E01004030,Southwark 007A,LSOA
E01004031,Southwark 007B,LSOA
E01004032,Southwark 001B,LSOA
E01004033,Southwark 007C,LSOA
E01004034,Southwark 007D,LSOA
E01004035,Southwark 011D,LSOA
E01004036,Southwark 007E,LSOA
E01004037,Southwark 010B,LSOA
E01004038,Southwark 010C,LSOA
E01004039,Southwark 013B,LSOA
E01004040,Southwark 013C,LSOA
E01004041,Southwark 013D,LSOA
E01004042,Southwark 010D,LSOA
E01004043,Southwark 010E,LSOA
E01004044,Southwark 013E,LSOA
E01004045,Southwark 027A,LSOA
E01004046,Southwark 028E,LSOA
E01004047,Southwark 027B,LSOA
E01004048,Southwark 027C,LSOA
E01004049,Southwark 027D,LSOA
E01004050,Southwark 024D,LSOA
E01004051,Southwark 027E,LSOA
E01004052,Southwark 024E,LSOA
E01004053,Southwark 001C,LSOA
E01004054,Southwark 001D,LSOA
E01004055,Southwark 001E,LSOA
E01004056,Southwark 008A,LSOA
E01004057,Southwark 008B,LSOA
E01004058,Southwark 008C,LSOA
E01004059,Southwark 008D,LSOA
E01004060,Southwark 008E,LSOA
E01004061,Southwark 025A,LSOA
E01004062,Southwark 025B,LSOA
E01004063,Southwark 025C,LSOA
E01004064,Southwark 026D,LSOA
E01004065,Southwark 025D,LSOA
E01004066,Southwark 025E,LSOA
E01004067,Southwark 022E,LSOA
E01004068,Southwark 026E,LSOA
E01004069,Southwark 031A,LSOA
E01004070,Southwark 031B,LSOA
E01004071,Southwark 030D,LSOA
E01004072,Southwark 030E,LSOA
E01004073,Southwark 031C,LSOA
E01004074,Southwark 031D,LSOA
E01004075,Southwark 031E,LSOA
E01004076,Sutton 011A,LSOA
E01004077,Sutton 011B,LSOA
E01004078,Sutton 011C,LSOA
E01004079,Sutton 011D,LSOA
E01004080,Sutton 011E,LSOA
E01004081,Sutton 011F,LSOA
E01004082,Sutton 011G,LSOA
E01004083,Sutton 019A,LSOA
E01004084,Sutton 024A,LSOA
E01004085,Sutton 024B,LSOA
E01004086,Sutton 019B,LSOA
E01004087,Sutton 017A,LSOA
E01004088,Sutton 019C,LSOA
E01004089,Sutton 019D,LSOA
E01004090,Sutton 021A,LSOA
E01004091,Sutton 022A,LSOA
E01004092,Sutton 022B,LSOA
E01004093,Sutton 025A,LSOA
E01004094,Sutton 025B,LSOA
E01004095,Sutton 025C,LSOA
E01004096,Sutton 021B,LSOA
E01004097,Sutton 015A,LSOA
E01004098,Sutton 015B,LSOA
E01004099,Sutton 015C,LSOA
E01004100,Sutton 015D,LSOA
E01004101,Sutton 013A,LSOA
E01004102,Sutton 015E,LSOA
E01004103,Sutton 013B,LSOA
E01004104,Sutton 020A,LSOA
E01004105,Sutton 022C,LSOA
E01004106,Sutton 022D,LSOA
E01004107,Sutton 020B,LSOA
E01004108,Sutton 024C,LSOA
E01004109,Sutton 024D,LSOA
E01004110,Sutton 016A,LSOA
E01004111,Sutton 016B,LSOA
E01004112,Sutton 016C,LSOA
E01004114,Sutton 025D,LSOA
E01004115,Sutton 009A,LSOA
E01004116,Sutton 008A,LSOA
E01004117,Sutton 006A,LSOA
E01004118,Sutton 009B,LSOA
E01004119,Sutton 009C,LSOA
E01004120,Sutton 016D,LSOA
E01004121,Sutton 006B,LSOA
E01004122,Sutton 008B,LSOA
E01004123,Sutton 002A,LSOA
E01004124,Sutton 002B,LSOA
E01004125,Sutton 001A,LSOA
E01004126,Sutton 002C,LSOA
E01004127,Sutton 005A,LSOA
E01004128,Sutton 002D,LSOA
E01004129,Sutton 002E,LSOA
E01004130,Sutton 003A,LSOA
E01004131,Sutton 003B,LSOA
E01004132,Sutton 009D,LSOA
E01004133,Sutton 009E,LSOA
E01004134,Sutton 003C,LSOA
E01004135,Sutton 003D,LSOA
E01004136,Sutton 003E,LSOA
E01004137,Sutton 012A,LSOA
E01004138,Sutton 013C,LSOA
E01004139,Sutton 013D,LSOA
E01004140,Sutton 012B,LSOA
E01004141,Sutton 012C,LSOA
E01004143,Sutton 014A,LSOA
E01004144,Sutton 007A,LSOA
E01004145,Sutton 007B,LSOA
E01004146,Sutton 007C,LSOA
E01004147,Sutton 007D,LSOA
E01004148,Sutton 014B,LSOA
E01004149,Sutton 012E,LSOA
E01004150,Sutton 021C,LSOA
E01004151,Sutton 021D,LSOA
E01004152,Sutton 018A,LSOA
E01004153,Sutton 021E,LSOA
E01004154,Sutton 022E,LSOA
E01004155,Sutton 018B,LSOA
E01004156,Sutton 018C,LSOA
E01004157,Sutton 016E,LSOA
E01004158,Sutton 018D,LSOA
E01004159,Sutton 014C,LSOA
E01004160,Sutton 014D,LSOA
E01004161,Sutton 014E,LSOA
E01004162,Sutton 018E,LSOA
E01004163,Sutton 005B,LSOA
E01004164,Sutton 004A,LSOA
E01004165,Sutton 005C,LSOA
E01004166,Sutton 004B,LSOA
E01004167,Sutton 005D,LSOA
E01004168,Sutton 013E,LSOA
E01004169,Sutton 004C,LSOA
E01004170,Sutton 017B,LSOA
E01004171,Sutton 010A,LSOA
E01004172,Sutton 010B,LSOA
E01004173,Sutton 010C,LSOA
E01004174,Sutton 017C,LSOA
E01004175,Sutton 010D,LSOA
E01004176,Sutton 010E,LSOA
E01004177,Sutton 020C,LSOA
E01004178,Sutton 017D,LSOA
E01004179,Sutton 017E,LSOA
E01004180,Sutton 020D,LSOA
E01004181,Sutton 020E,LSOA
E01004182,Sutton 019E,LSOA
E01004183,Sutton 001B,LSOA
E01004184,Sutton 001C,LSOA
E01004185,Sutton 001D,LSOA
E01004186,Sutton 004D,LSOA
E01004187,Sutton 005E,LSOA
E01004189,Sutton 001E,LSOA
E01004190,Sutton 008C,LSOA
E01004191,Sutton 008D,LSOA
E01004192,Sutton 006C,LSOA
E01004193,Sutton 006D,LSOA
E01004194,Sutton 008E,LSOA
E01004195,Sutton 006E,LSOA
E01004196,Sutton 008F,LSOA
E01004198,Tower Hamlets 002B,LSOA
E01004199,Tower Hamlets 002C,LSOA
E01004200,Tower Hamlets 005A,LSOA
E01004201,Tower Hamlets 002D,LSOA
E01004202,Tower Hamlets 005B,LSOA
E01004203,Tower Hamlets 005C,LSOA
E01004204,Tower Hamlets 005D,LSOA
E01004205,Tower Hamlets 013A,LSOA
E01004206,Tower Hamlets 013B,LSOA
E01004207,Tower Hamlets 011A,LSOA
E01004208,Tower Hamlets 013C,LSOA
E01004209,Tower Hamlets 011B,LSOA
E01004211,Tower Hamlets 013D,LSOA
E01004212,Tower Hamlets 011D,LSOA
E01004214,Tower Hamlets 030A,LSOA
E01004216,Tower Hamlets 030B,LSOA
E01004217,Tower Hamlets 030C,LSOA
E01004218,Tower Hamlets 030D,LSOA
E01004219,Tower Hamlets 035B,LSOA
E01004221,Tower Hamlets 036A,LSOA
E01004222,Tower Hamlets 001A,LSOA
E01004223,Tower Hamlets 001B,LSOA
E01004226,Tower Hamlets 001D,LSOA
E01004228,Tower Hamlets 003A,LSOA
E01004229,Tower Hamlets 004C,LSOA
E01004230,Tower Hamlets 003B,LSOA
E01004231,Tower Hamlets 004D,LSOA
E01004232,Tower Hamlets 003C,LSOA
E01004233,Tower Hamlets 003D,LSOA
E01004234,Tower Hamlets 003E,LSOA
E01004235,Tower Hamlets 008A,LSOA
E01004236,Tower Hamlets 008B,LSOA
E01004237,Tower Hamlets 008C,LSOA
E01004239,Tower Hamlets 008E,LSOA
E01004240,Tower Hamlets 012A,LSOA
E01004241,Tower Hamlets 012B,LSOA
E01004243,Tower Hamlets 020A,LSOA
E01004244,Tower Hamlets 020B,LSOA
E01004245,Tower Hamlets 018A,LSOA
E01004247,Tower Hamlets 020C,LSOA
E01004248,Tower Hamlets 018C,LSOA
E01004249,Tower Hamlets 018D,LSOA
E01004251,Tower Hamlets 023A,LSOA
E01004255,Tower Hamlets 023C,LSOA
E01004256,Tower Hamlets 024C,LSOA
E01004257,Tower Hamlets 024D,LSOA
E01004258,Tower Hamlets 023D,LSOA
E01004259,Tower Hamlets 007A,LSOA
E01004260,Tower Hamlets 007B,LSOA
E01004263,Tower Hamlets 007C,LSOA
E01004264,Tower Hamlets 010C,LSOA
E01004266,Tower Hamlets 007D,LSOA
E01004267,Tower Hamlets 012D,LSOA
E01004268,Tower Hamlets 012E,LSOA
E01004270,Tower Hamlets 014B,LSOA
E01004271,Tower Hamlets 014C,LSOA
E01004272,Tower Hamlets 014D,LSOA
E01004274,Tower Hamlets 031A,LSOA
E01004275,Tower Hamlets 031B,LSOA
E01004276,Tower Hamlets 031C,LSOA
E01004277,Tower Hamlets 033A,LSOA
E01004280,Tower Hamlets 032A,LSOA
E01004281,Tower Hamlets 031D,LSOA
E01004283,Tower Hamlets 016A,LSOA
E01004286,Tower Hamlets 019C,LSOA
E01004287,Tower Hamlets 016B,LSOA
E01004288,Tower Hamlets 019D,LSOA
E01004289,Tower Hamlets 016C,LSOA
E01004290,Tower Hamlets 016D,LSOA
E01004291,Tower Hamlets 027A,LSOA
E01004292,Tower Hamlets 026A,LSOA
E01004293,Tower Hamlets 027B,LSOA
E01004295,Tower Hamlets 026C,LSOA
E01004296,Tower Hamlets 026D,LSOA
E01004297,Tower Hamlets 027C,LSOA
E01004298,Tower Hamlets 022A,LSOA
E01004300,Tower Hamlets 022B,LSOA
E01004301,Tower Hamlets 025B,LSOA
E01004302,Tower Hamlets 025C,LSOA
E01004303,Tower Hamlets 025D,LSOA
E01004304,Tower Hamlets 022C,LSOA
E01004305,Tower Hamlets 022D,LSOA
E01004306,Tower Hamlets 015A,LSOA
E01004307,Tower Hamlets 015B,LSOA
E01004308,Tower Hamlets 015C,LSOA
E01004309,Tower Hamlets 015D,LSOA
E01004310,Tower Hamlets 015E,LSOA
E01004311,Tower Hamlets 006A,LSOA
E01004312,Tower Hamlets 009A,LSOA
E01004313,Tower Hamlets 009B,LSOA
E01004315,Tower Hamlets 006C,LSOA
E01004316,Tower Hamlets 009C,LSOA
E01004319,Tower Hamlets 021A,LSOA
E01004321,Tower Hamlets 021C,LSOA
E01004322,Tower Hamlets 017A,LSOA
E01004323,Tower Hamlets 017B,LSOA
E01004324,Tower Hamlets 017C,LSOA
E01004326,Tower Hamlets 017D,LSOA
E01004327,Waltham Forest 028A,LSOA
E01004328,Waltham Forest 028B,LSOA
E01004329,Waltham Forest 028C,LSOA
E01004330,Waltham Forest 028D,LSOA
E01004331,Waltham Forest 028E,LSOA
E01004332,Waltham Forest 028F,LSOA
E01004333,Waltham Forest 024A,LSOA
E01004334,Waltham Forest 024B,LSOA
E01004335,Waltham Forest 027A,LSOA
E01004336,Waltham Forest 026A,LSOA
E01004337,Waltham Forest 027B,LSOA
E01004338,Waltham Forest 027C,LSOA
E01004339,Waltham Forest 027D,LSOA
E01004340,Waltham Forest 027E,LSOA
E01004341,Waltham Forest 027F,LSOA
E01004342,Waltham Forest 011A,LSOA
E01004343,Waltham Forest 008A,LSOA
E01004344,Waltham Forest 008B,LSOA
E01004345,Waltham Forest 010A,LSOA
E01004346,Waltham Forest 011B,LSOA
E01004347,Waltham Forest 011C,LSOA
E01004348,Waltham Forest 010B,LSOA
E01004349,Waltham Forest 001A,LSOA
E01004350,Waltham Forest 001B,LSOA
E01004351,Waltham Forest 001C,LSOA
E01004352,Waltham Forest 002A,LSOA
E01004353,Waltham Forest 002B,LSOA
E01004354,Waltham Forest 002C,LSOA
E01004355,Waltham Forest 004A,LSOA
E01004356,Waltham Forest 001D,LSOA
E01004357,Waltham Forest 001E,LSOA
E01004358,Waltham Forest 002D,LSOA
E01004359,Waltham Forest 002E,LSOA
E01004360,Waltham Forest 004B,LSOA
E01004361,Waltham Forest 005A,LSOA
E01004362,Waltham Forest 021A,LSOA
E01004363,Waltham Forest 019A,LSOA
E01004364,Waltham Forest 019B,LSOA
E01004365,Waltham Forest 020A,LSOA
E01004366,Waltham Forest 019C,LSOA
E01004367,Waltham Forest 019D,LSOA
E01004368,Waltham Forest 019E,LSOA
E01004369,Waltham Forest 023A,LSOA
E01004370,Waltham Forest 023B,LSOA
E01004371,Waltham Forest 025A,LSOA
E01004372,Waltham Forest 023C,LSOA
E01004373,Waltham Forest 025B,LSOA
E01004374,Waltham Forest 025C,LSOA
E01004375,Waltham Forest 025D,LSOA
E01004376,Waltham Forest 025E,LSOA
E01004377,Waltham Forest 010C,LSOA
E01004378,Waltham Forest 010D,LSOA
E01004379,Waltham Forest 007A,LSOA
E01004380,Waltham Forest 007B,LSOA
E01004381,Waltham Forest 007C,LSOA
E01004382,Waltham Forest 008C,LSOA
E01004383,Waltham Forest 007D,LSOA
E01004384,Waltham Forest 003A,LSOA
E01004385,Waltham Forest 003B,LSOA
E01004386,Waltham Forest 003C,LSOA
E01004387,Waltham Forest 007E,LSOA
E01004388,Waltham Forest 007F,LSOA
E01004389,Waltham Forest 003D,LSOA
E01004390,Waltham Forest 003E,LSOA
E01004391,Waltham Forest 014A,LSOA
E01004392,Waltham Forest 017A,LSOA
E01004393,Waltham Forest 014B,LSOA
E01004394,Waltham Forest 017B,LSOA
E01004395,Waltham Forest 018A,LSOA
E01004396,Waltham Forest 012A,LSOA
E01004397,Waltham Forest 017C,LSOA
E01004398,Waltham Forest 009A,LSOA
E01004399,Waltham Forest 009B,LSOA
E01004400,Waltham Forest 009C,LSOA
E01004401,Waltham Forest 014C,LSOA
E01004402,Waltham Forest 009D,LSOA
E01004403,Waltham Forest 009E,LSOA
E01004404,Waltham Forest 014D,LSOA
E01004405,Waltham Forest 020B,LSOA
E01004406,Waltham Forest 016A,LSOA
E01004407,Waltham Forest 013A,LSOA
E01004408,Waltham Forest 016B,LSOA
E01004409,Waltham Forest 016C,LSOA
E01004410,Waltham Forest 013B,LSOA
E01004411,Waltham Forest 016D,LSOA
E01004412,Waltham Forest 015A,LSOA
E01004413,Waltham Forest 004C,LSOA
E01004414,Waltham Forest 005B,LSOA
E01004415,Waltham Forest 004D,LSOA
E01004416,Waltham Forest 004E,LSOA
E01004417,Waltham Forest 005C,LSOA
E01004418,Waltham Forest 008D,LSOA
E01004419,Waltham Forest 008E,LSOA
E01004420,Waltham Forest 020C,LSOA
E01004421,Waltham Forest 018B,LSOA
E01004422,Waltham Forest 022A,LSOA
E01004423,Waltham Forest 020D,LSOA
E01004424,Waltham Forest 022B,LSOA
E01004425,Waltham Forest 022C,LSOA
E01004426,Waltham Forest 022D,LSOA
E01004427,Waltham Forest 022E,LSOA
E01004428,Waltham Forest 026B,LSOA
E01004429,Waltham Forest 026C,LSOA
E01004430,Waltham Forest 026D,LSOA
E01004432,Waltham Forest 023D,LSOA
E01004434,Waltham Forest 026E,LSOA
E01004435,Waltham Forest 023E,LSOA
E01004436,Waltham Forest 021B,LSOA
E01004437,Waltham Forest 021C,LSOA
E01004438,Waltham Forest 024C,LSOA
E01004439,Waltham Forest 021D,LSOA
E01004440,Waltham Forest 024D,LSOA
E01004441,Waltham Forest 024E,LSOA
E01004442,Waltham Forest 021E,LSOA
E01004443,Waltham Forest 016E,LSOA
E01004444,Waltham Forest 017D,LSOA
E01004445,Waltham Forest 018C,LSOA
E01004446,Waltham Forest 017E,LSOA
E01004447,Waltham Forest 016F,LSOA
E01004448,Waltham Forest 018D,LSOA
E01004449,Waltham Forest 018E,LSOA
E01004450,Waltham Forest 006A,LSOA
E01004451,Waltham Forest 005D,LSOA
E01004452,Waltham Forest 005E,LSOA
E01004453,Waltham Forest 006B,LSOA
E01004454,Waltham Forest 006C,LSOA
E01004455,Waltham Forest 006D,LSOA
E01004456,Waltham Forest 006E,LSOA
E01004457,Waltham Forest 012B,LSOA
E01004458,Waltham Forest 012C,LSOA
E01004459,Waltham Forest 012D,LSOA
E01004460,Waltham Forest 011D,LSOA
E01004462,Waltham Forest 011E,LSOA
E01004463,Waltham Forest 012E,LSOA
E01004464,Waltham Forest 013C,LSOA
E01004465,Waltham Forest 015B,LSOA
E01004466,Waltham Forest 015C,LSOA
E01004467,Waltham Forest 015D,LSOA
E01004468,Waltham Forest 015E,LSOA
E01004469,Waltham Forest 013D,LSOA
E01004470,Waltham Forest 013E,LSOA
E01004471,Waltham Forest 013F,LSOA
E01004472,Wandsworth 021A,LSOA
E01004473,Wandsworth 026A,LSOA
E01004474,Wandsworth 021B,LSOA
E01004475,Wandsworth 026B,LSOA
E01004476,Wandsworth 021C,LSOA
E01004477,Wandsworth 017A,LSOA
E01004478,Wandsworth 017B,LSOA
E01004479,Wandsworth 017C,LSOA
E01004480,Wandsworth 026C,LSOA
E01004481,Wandsworth 029A,LSOA
E01004482,Wandsworth 030A,LSOA
E01004483,Wandsworth 026D,LSOA
E01004484,Wandsworth 026E,LSOA
E01004485,Wandsworth 030B,LSOA
E01004486,Wandsworth 026F,LSOA
E01004487,Wandsworth 030C,LSOA
E01004488,Wandsworth 029B,LSOA
E01004489,Wandsworth 030D,LSOA
E01004490,Wandsworth 031A,LSOA
E01004491,Wandsworth 031B,LSOA
E01004492,Wandsworth 031C,LSOA
E01004493,Wandsworth 019A,LSOA
E01004494,Wandsworth 018A,LSOA
E01004495,Wandsworth 024A,LSOA
E01004496,Wandsworth 024B,LSOA
E01004497,Wandsworth 024C,LSOA
E01004498,Wandsworth 031D,LSOA
E01004499,Wandsworth 020A,LSOA
E01004500,Wandsworth 014A,LSOA
E01004501,Wandsworth 014B,LSOA
E01004502,Wandsworth 020B,LSOA
E01004503,Wandsworth 014C,LSOA
E01004504,Wandsworth 020C,LSOA
E01004505,Wandsworth 014D,LSOA
E01004506,Wandsworth 011A,LSOA
E01004507,Wandsworth 014E,LSOA
E01004508,Wandsworth 012A,LSOA
E01004510,Wandsworth 012B,LSOA
E01004511,Wandsworth 010B,LSOA
E01004512,Wandsworth 019B,LSOA
E01004513,Wandsworth 018B,LSOA
E01004514,Wandsworth 012C,LSOA
E01004515,Wandsworth 012D,LSOA
E01004516,Wandsworth 036A,LSOA
E01004517,Wandsworth 037A,LSOA
E01004518,Wandsworth 036B,LSOA
E01004519,Wandsworth 036C,LSOA
E01004520,Wandsworth 036D,LSOA
E01004521,Wandsworth 037B,LSOA
E01004522,Wandsworth 037C,LSOA
E01004523,Wandsworth 036E,LSOA
E01004524,Wandsworth 037D,LSOA
E01004525,Wandsworth 035A,LSOA
E01004526,Wandsworth 035B,LSOA
E01004527,Wandsworth 035C,LSOA
E01004528,Wandsworth 035D,LSOA
E01004529,Wandsworth 035E,LSOA
E01004530,Wandsworth 035F,LSOA
E01004531,Wandsworth 033A,LSOA
E01004532,Wandsworth 032A,LSOA
E01004533,Wandsworth 033B,LSOA
E01004534,Wandsworth 008A,LSOA
E01004535,Wandsworth 007A,LSOA
E01004536,Wandsworth 008B,LSOA
E01004537,Wandsworth 007B,LSOA
E01004538,Wandsworth 007C,LSOA
E01004539,Wandsworth 003A,LSOA
E01004540,Wandsworth 003B,LSOA
E01004541,Wandsworth 007D,LSOA
E01004542,Wandsworth 021D,LSOA
E01004543,Wandsworth 027A,LSOA
E01004544,Wandsworth 021E,LSOA
E01004545,Wandsworth 027B,LSOA
E01004546,Wandsworth 027C,LSOA
E01004547,Wandsworth 029C,LSOA
E01004548,Wandsworth 029D,LSOA
E01004549,Wandsworth 027D,LSOA
E01004550,Wandsworth 017D,LSOA
E01004551,Wandsworth 012E,LSOA
E01004552,Wandsworth 008C,LSOA
E01004553,Wandsworth 015A,LSOA
E01004554,Wandsworth 009A,LSOA
E01004555,Wandsworth 017E,LSOA
E01004556,Wandsworth 009B,LSOA
E01004557,Wandsworth 015B,LSOA
E01004558,Wandsworth 015C,LSOA
E01004559,Wandsworth 015D,LSOA
E01004560,Wandsworth 001A,LSOA
E01004563,Wandsworth 039E,LSOA
E01004564,Wandsworth 039D,LSOA
E01004565,Wandsworth 005A,LSOA
E01004566,Wandsworth 001B,LSOA
E01004567,Wandsworth 039A,LSOA
E01004568,Wandsworth 013A,LSOA
E01004569,Wandsworth 023A,LSOA
E01004570,Wandsworth 023B,LSOA
E01004571,Wandsworth 023C,LSOA
E01004572,Wandsworth 016A,LSOA
E01004573,Wandsworth 023D,LSOA
E01004574,Wandsworth 013B,LSOA
E01004575,Wandsworth 013C,LSOA
E01004576,Wandsworth 013D,LSOA
E01004577,Wandsworth 003C,LSOA
E01004579,Wandsworth 004B,LSOA
E01004580,Wandsworth 004C,LSOA
E01004581,Wandsworth 004D,LSOA
E01004582,Wandsworth 001C,LSOA
E01004583,Wandsworth 001D,LSOA
E01004584,Wandsworth 003D,LSOA
E01004585,Wandsworth 008D,LSOA
E01004586,Wandsworth 009C,LSOA
E01004587,Wandsworth 009D,LSOA
E01004588,Wandsworth 008E,LSOA
E01004589,Wandsworth 009E,LSOA
E01004590,Wandsworth 005B,LSOA
E01004591,Wandsworth 005C,LSOA
E01004592,Wandsworth 005D,LSOA
E01004593,Wandsworth 025A,LSOA
E01004594,Wandsworth 020D,LSOA
E01004595,Wandsworth 025B,LSOA
E01004596,Wandsworth 020E,LSOA
E01004597,Wandsworth 025C,LSOA
E01004598,Wandsworth 025D,LSOA
E01004599,Wandsworth 025E,LSOA
E01004601,Wandsworth 018D,LSOA
E01004602,Wandsworth 010C,LSOA
E01004604,Wandsworth 006A,LSOA
E01004605,Wandsworth 006B,LSOA
E01004606,Wandsworth 006C,LSOA
E01004607,Wandsworth 006D,LSOA
E01004608,Wandsworth 006E,LSOA
E01004609,Wandsworth 010E,LSOA
E01004610,Wandsworth 033C,LSOA
E01004611,Wandsworth 032B,LSOA
E01004612,Wandsworth 032C,LSOA
E01004613,Wandsworth 033D,LSOA
E01004614,Wandsworth 034A,LSOA
E01004615,Wandsworth 034B,LSOA
E01004616,Wandsworth 034C,LSOA
E01004617,Wandsworth 034D,LSOA
E01004618,Wandsworth 032D,LSOA
E01004619,Wandsworth 015E,LSOA
E01004620,Wandsworth 019C,LSOA
E01004621,Wandsworth 019D,LSOA
E01004622,Wandsworth 024D,LSOA
E01004623,Wandsworth 019E,LSOA
E01004624,Wandsworth 024E,LSOA
E01004625,Wandsworth 027E,LSOA
E01004626,Wandsworth 027F,LSOA
E01004627,Wandsworth 019F,LSOA
E01004628,Wandsworth 022A,LSOA
E01004629,Wandsworth 020F,LSOA
E01004630,Wandsworth 022B,LSOA
E01004631,Wandsworth 022C,LSOA
E01004632,Wandsworth 028A,LSOA
E01004633,Wandsworth 022D,LSOA
E01004634,Wandsworth 028B,LSOA
E01004635,Wandsworth 028C,LSOA
E01004636,Wandsworth 028D,LSOA
E01004637,Wandsworth 028E,LSOA
E01004638,Wandsworth 011B,LSOA
E01004639,Wandsworth 011C,LSOA
E01004640,Wandsworth 011D,LSOA
E01004641,Wandsworth 011E,LSOA
E01004642,Wandsworth 016B,LSOA
E01004643,Wandsworth 016C,LSOA
E01004644,Wandsworth 016D,LSOA
E01004645,Wandsworth 016E,LSOA
E01004646,Westminster 002A,LSOA
E01004647,Westminster 001A,LSOA
E01004648,Westminster 002B,LSOA
E01004649,Westminster 001B,LSOA
E01004650,Westminster 002C,LSOA
E01004651,Westminster 003A,LSOA
E01004652,Westminster 017A,LSOA
E01004653,Westminster 014A,LSOA
E01004654,Westminster 014B,LSOA
E01004656,Westminster 014D,LSOA
E01004657,Westminster 012A,LSOA
E01004658,Westminster 012B,LSOA
E01004659,Westminster 008A,LSOA
E01004660,Westminster 008B,LSOA
E01004661,Westminster 012C,LSOA
E01004662,Westminster 012D,LSOA
E01004663,Westminster 012E,LSOA
E01004665,Westminster 024A,LSOA
E01004668,Westminster 023D,LSOA
E01004669,Westminster 024B,LSOA
E01004670,Westminster 009A,LSOA
